gvkey,datadate,revtq,piq,atq,ltq,teqq,iptiq,bctq
021409,2015-09-30,89.7025,5.5425,1263.984,1044.746,219.238,79.366,65.0075
021409,2015-12-31,89.7025,5.5425,1263.984,1044.746,219.238,79.366,65.0075
021409,2016-03-31,79.237,-2.6525,1247.902,1034.499,213.403,76.01,57.4775
021409,2016-06-30,79.237,-2.6525,1247.902,1034.499,213.403,76.01,57.4775
021409,2016-09-30,84.925,8.3735,1269.483,1041.012,228.471,78.103,56.449
021409,2016-12-31,84.925,8.3735,1269.483,1041.012,228.471,78.103,56.449
021409,2017-03-31,83.039,5.9595,1286.554,1045.101,241.453,79.4655,55.9855
021409,2017-06-30,83.039,5.9595,1286.554,1045.101,241.453,79.4655,55.9855
021409,2017-09-30,87.338,18.9085,1319.253,1044.704,274.549,83.5005,45.5865
021409,2017-12-31,87.338,18.9085,1319.253,1044.704,274.549,83.5005,45.5865
021409,2018-03-31,84.842,9.2115,1336.449,1056.051,280.398,82.755,51.298
021409,2018-06-30,84.842,9.2115,1336.449,1056.051,280.398,82.755,51.298
021409,2018-09-30,87.8775,15.821,1304.627,1018.22,286.407,86.1965,40.3855
021409,2018-12-31,87.8775,15.821,1304.627,1018.22,286.407,86.1965,40.3855
021409,2018-12-31,87.8775,15.821,,,,86.1965,40.3855
021409,2019-03-31,89.583,19.3305,1351.556,1036.978,314.578,83.6035,44.0695
021409,2019-06-30,89.583,19.3305,1351.556,1036.978,314.578,83.6035,44.0695
021409,2019-09-30,91.106,36.9095,1349.95,974.799,375.151,85.173,30.27
021409,2019-12-31,91.106,36.9095,1349.95,974.799,375.151,85.173,30.27
021409,2020-03-31,77.7155,-4.6745,1385.054,1019.29,365.764,78.3965,55.4105
021409,2020-06-30,77.7155,-4.6745,1385.054,1019.29,365.764,78.3965,55.4105
021409,2020-09-30,88.3685,7.0755,1482.171,1095.267,386.904,79.2195,55.291
021409,2020-12-31,88.3685,7.0755,1483.465,1096.561,386.904,79.2195,55.291
021409,2021-03-31,87.18,10.9955,1540.852,1139.363,401.489,81.123,44.49
021409,2021-06-30,87.18,10.9955,1540.852,1139.363,401.489,81.123,44.49
021409,2021-09-30,90.7965,44.222,1580.008,1104.703,475.305,86.0005,17.279
021409,2021-12-31,90.7965,44.222,1580.008,1104.703,475.305,86.0005,17.279
021409,2021-12-31,90.7965,44.222,,,,86.0005,17.279
021409,2022-03-31,84.837,1.2545,1501.485,1096.781,404.704,93.071,71.045
021409,2022-06-30,76.159,9.4635,1501.485,1096.781,404.704,82.233,40.185
021409,2022-06-30,84.837,1.2545,,,,93.071,71.045
021409,2022-09-30,94.528,31.6655,1387.552,930.623,456.929,96.7775,53.2515
021409,2022-09-30,,,,,,,
021409,2022-12-31,89.8775,27.398,1472.991,1047.28,425.711,85.694,32.7185
021409,2022-12-31,94.528,31.6655,,,,96.7775,53.2515
021409,2023-03-31,100.57,19.7385,1360.212,900.357,459.855,97.27,64.5685
021409,2023-06-30,100.57,19.7385,1360.212,900.357,459.855,97.27,64.5685
021409,2023-09-30,107.3515,20.9665,1367.074,887.115,479.959,103.243,72.7905
021409,2023-12-31,107.3515,20.9665,1367.074,887.115,479.959,103.243,72.7905
296091,1997-12-31,,,81580.0,74821.0,,,
296091,1998-12-31,,,91329.0,84707.0,,,
296091,1999-12-31,,,21358.7,14934.3,,,
296091,2000-12-31,,,22696.4,16606.3,,,
296091,2001-12-31,,,23191.2,18199.6,,,
296091,2002-12-31,,,23419.2,18680.9,,,
296091,2003-12-31,,,27904.9,20516.2,,,
296091,2004-12-31,,,32599.1,23489.9,,,
296091,2005-12-31,,,41288.8,28801.7,,,
296091,2006-12-31,,,46334.7,30893.8,,,
296091,2006-12-31,,,,,,,
296091,2007-12-31,,,58159.9,37857.4,,,
296091,2008-12-31,,,65551.4,45731.4,,,
296091,2009-09-30,5085.9,1244.3,,,,4049.7,3135.3
296091,2009-12-31,4614.5,583.9,74868.9,52900.7,,3974.5,3083.7
296091,2010-03-31,4824.6,344.4,,,21968.2,3876.6,3590.1
296091,2010-06-30,4827.0,529.7,,,,4405.6,3358.7
296091,2010-09-30,5428.5,1312.0,83724.2,61663.9,22060.3,4617.2,3324.7
296091,2010-12-31,5312.7,1068.1,84106.8,60969.0,23137.8,4499.7,3441.2
296091,2011-03-31,5138.3,815.0,88190.4,64371.5,23818.9,4331.1,3536.3
296091,2011-03-31,5272.6,815.0,,,,4331.1,3536.2
296091,2011-06-30,,,,,,,
296091,2011-06-30,5228.3,1244.9,86081.2,63767.2,22314.0,4547.7,3169.3
296091,2011-09-30,4928.8,773.2,86806.3,64004.1,22802.2,4678.5,3393.3
296091,2011-09-30,,,,,,,
296091,2011-12-31,5223.3,814.3,88491.9,65263.3,23228.6,4523.4,3588.5
296091,2012-03-31,5502.7,1427.4,92763.7,68471.4,24292.3,4538.7,3315.1
296091,2012-06-30,5118.8,1217.9,92229.4,69441.7,22787.7,4580.3,3139.8
296091,2012-06-30,,,,,,,
296091,2012-09-30,5619.6,1606.9,94013.1,70032.9,23980.2,4733.7,3264.1
296091,2012-09-30,,,,,,,
296091,2012-12-31,5454.3,1381.3,94207.1,68589.4,25617.7,4625.2,3293.5
296091,2013-03-31,4909.6,540.7,99979.4,73942.1,26037.3,4666.1,3592.0
296091,2013-06-30,5540.2,1077.0,102396.3,78715.8,23680.5,4866.3,3675.9
296091,2013-09-30,5961.4,1673.4,104708.9,79640.7,25068.2,5060.0,3456.0
296091,2013-12-31,6003.7,1283.1,108946.3,82658.5,26287.8,5048.7,3915.3
296091,2014-03-31,6043.8,1155.9,114580.5,87621.9,26958.6,5187.5,4055.6
296091,2014-06-30,6193.3,1747.9,110727.1,88847.4,21879.7,5349.7,3611.0
296091,2014-09-30,6096.1,1336.7,111001.0,88333.7,22667.3,5441.7,3899.0
296091,2014-12-31,6108.5,1159.1,113982.0,92325.2,21656.8,5670.2,4031.2
296091,2015-03-31,6076.3,987.4,120320.5,97960.0,22360.5,5452.2,4226.5
296091,2015-06-30,6112.2,1640.1,120457.3,99519.5,20937.8,5491.4,3604.9
296091,2015-09-30,5725.2,951.7,125266.7,103222.7,22044.0,5798.5,3874.4
296091,2015-12-31,6658.4,1470.5,129264.4,105933.8,23330.6,5961.4,4167.5
296091,2016-03-31,6258.8,1608.8,135070.1,110908.0,24162.1,5830.8,4173.2
296091,2016-06-30,6541.8,1709.4,132822.4,111645.3,21177.1,5831.2,3849.8
296091,2016-06-30,,,,,,,
296091,2016-09-30,,,,,,,
296091,2016-09-30,6992.7,1515.8,136464.5,113353.3,23111.2,6123.5,4375.5
296091,2016-12-31,6782.8,1305.9,135926.6,113600.5,22326.1,6135.8,4400.8
296091,2017-03-31,6753.3,1364.9,142962.8,119450.8,23512.0,6052.3,4414.1
296091,2017-06-30,6761.9,1502.6,144028.4,122511.3,21517.1,6149.6,4244.3
296091,2017-06-30,,,,,,,
296091,2017-09-30,7224.0,1718.4,146466.2,123745.9,22720.3,6577.8,4491.8
296091,2017-09-30,7083.8,1578.0,,,,6577.8,4491.8
296091,2017-12-31,7228.9,1243.1,149072.4,125369.3,23703.1,6451.3,4913.3
296091,2017-12-31,6981.4,995.5,,,,6451.3,4913.3
296091,2018-03-31,6707.4,605.0,154256.5,130165.5,24091.0,6432.9,5075.9
296091,2018-06-30,7164.1,1252.6,153396.3,131988.8,21407.5,6542.2,4874.0
296091,2018-06-30,6946.5,1035.0,,,,6542.2,4874.0
296091,2018-09-30,7038.2,963.9,153912.1,131678.2,22233.9,6577.8,4997.8
296091,2018-09-30,7038.2,963.9,,,,6577.8,4997.8
296091,2018-12-31,5092.6,1661.1,156762.9,132917.8,23845.1,5283.8,2410.2
296091,2019-03-31,8487.5,3030.7,111924.2,89530.6,22393.6,6141.6,4403.0
296091,2019-03-31,8440.4,3030.6,,,,6141.7,4402.8
296091,2019-06-30,6864.1,1722.9,107882.0,84149.7,23732.3,6279.8,4054.2
296091,2019-06-30,,,,,,,
296091,2019-09-30,6885.8,1271.6,110693.4,85873.5,24819.9,6553.9,4543.4
296091,2019-09-30,,,,,,,
296091,2019-12-31,7507.9,1728.6,112405.9,86213.7,26192.2,6555.0,4594.3
296091,2020-03-31,5351.7,-497.0,117398.1,90867.5,26530.6,6788.7,4680.4
296091,2020-03-31,5351.7,-497.1,,,,6788.5,4680.4
296091,2020-06-30,8210.0,2476.8,118872.5,90791.7,28080.8,6974.1,4590.6
296091,2020-06-30,,,,,,,
296091,2020-09-30,7799.3,2048.3,115121.0,91464.8,23656.2,7170.9,4630.1
296091,2020-09-30,,,,,,,
296091,2020-12-31,8444.1,2313.6,118312.0,93027.5,25284.5,7140.7,4906.9
296091,2021-03-31,7858.3,1597.0,128260.4,105609.9,22650.5,7217.1,5103.7
296091,2021-06-30,8349.9,2330.2,126509.1,101914.9,24594.2,7427.3,4812.3
296091,2021-09-30,8071.7,2022.0,127821.8,102806.4,25015.4,7769.6,4870.8
296091,2021-12-31,9393.2,2850.2,129822.1,104616.9,25205.2,7748.8,5255.1
296091,2022-03-31,8455.2,1506.2,136831.3,114396.9,22434.4,7848.4,5702.9
296091,2022-03-31,8204.1,1037.3,,,,7687.2,5701.0
296091,2022-06-30,7544.0,1138.0,130369.1,106759.7,23609.4,8045.5,5136.4
296091,2022-06-30,7006.4,491.3,,,,7902.2,5136.4
296091,2022-09-30,8057.4,1485.5,130628.4,105625.5,25002.9,8327.3,5307.8
296091,2022-09-30,7908.8,1114.8,,,,8117.9,5258.3
296091,2022-12-31,9266.0,1674.1,,,,8258.5,5920.1
296091,2022-12-31,9170.6,1694.2,135152.8,109279.4,25873.4,8471.6,6075.1
296091,2023-03-31,9687.3,1491.4,137640.6,116087.5,21553.1,8475.4,6212.3
296091,2023-06-30,8832.7,1333.9,140199.2,117492.3,22706.9,8865.8,6036.1
296091,2023-09-30,9926.0,1119.6,141820.9,118598.5,23222.4,9267.3,6580.5
296091,2023-12-31,10838.9,1606.5,148282.0,124047.0,24235.0,9263.7,7315.8
212641,2000-06-30,,,400496.0,359335.0,,,
212641,2000-12-31,,,403065.77,361076.283,,,
212641,2001-06-30,,,515724.0,455065.0,,,
212641,2002-06-30,,,3575.763,3182.569,,,
212641,2002-12-31,,,3592.114,3203.292,,,
212641,2003-06-30,,,3757.106,3336.796,,,
212641,2003-12-31,,,3830.774,3395.589,,,
212641,2004-03-31,,35.6,,,,,
212641,2004-03-31,86.5,32.4,5032.6,4576.2,,,
212641,2004-06-30,107.1,47.7,5086.3,4602.3,,,
212641,2004-06-30,,47.7,,,,,
212641,2004-09-30,101.8,37.9,5165.7,4657.8,,,
212641,2004-09-30,,64.8,,,,,
212641,2004-12-31,1532.186,28.557,5257.402,4742.16,,,
212641,2004-12-31,,10.515,,,,,
212641,2005-03-31,,42.941,5440.1,4901.2,,,
212641,2005-06-30,,80.392,5986.576,5100.126,,,
212641,2005-09-30,,64.167,6107.3,5177.4,,,
212641,2005-12-31,,42.021,6156.491,5170.9,,,
212641,2006-03-31,,60.0,,,,,
212641,2006-06-30,,101.1,6342.0,5300.2,,,
212641,2006-09-30,,86.264,,,,,
212641,2006-12-31,,56.987,6781.923,5438.705,,,
212641,2007-03-31,645.5,79.7,6992.2,5589.4,,569.3,460.4
212641,2007-06-30,376.898,116.445,7121.03,5657.307,,333.579,216.603
212641,2007-09-30,699.252,98.455,7143.9,5630.6,,595.397,497.497
212641,2007-12-31,555.914,7.971,7163.401,5629.492,,286.624,174.117
212641,2007-12-31,,,,,,,
212641,2008-03-31,916.3,84.3,9733.0,7898.4,,884.9,718.5
212641,2008-06-30,652.027,121.215,9819.884,8060.399,,392.009,178.49
212641,2008-09-30,1029.61,-45.515,,,,1115.991,1071.71
212641,2008-12-31,567.763,-134.461,9889.496,8400.564,,156.12,178.276
212641,2009-03-31,872.0,-37.0,10199.9,8802.2,,834.1,783.6
212641,2009-06-30,687.851,35.242,10056.705,8632.29,,443.132,322.34
212641,2009-09-30,1050.01,52.758,9998.5,8450.2,,1037.568,863.86
212641,2009-12-31,646.607,13.07,10003.473,8698.059,,172.946,46.741
212641,2010-03-31,777.3,74.1,10195.7,8821.3,1374.4,729.7,569.4
212641,2010-06-30,406.873,76.25,9553.838,8222.217,1331.621,284.08,113.903
212641,2010-09-30,972.927,73.85,9371.7,7938.8,1432.9,1113.82,876.297
212641,2010-12-31,511.659,43.389,9252.182,7824.693,1427.489,-125.333,-202.425
212641,2011-03-31,875.0,98.7,9424.4,7928.3,1496.1,767.5,467.5
212641,2011-06-30,647.659,97.486,9446.505,7971.986,1474.519,410.168,347.45
212641,2011-09-30,1161.841,66.314,9424.4,7966.5,1457.9,1106.532,579.75
212641,2011-12-31,313.666,49.597,9430.985,7903.357,1527.628,88.748,244.39
212641,2012-03-31,874.3,84.2,9797.0,8183.2,1613.8,787.0,517.6
212641,2012-06-30,491.714,82.812,9586.402,8128.532,1457.87,392.834,296.232
212641,2012-09-30,1161.601,75.988,9801.9,8240.2,1561.7,1104.066,636.468
212641,2012-12-31,213.251,55.268,9729.181,8052.73,1676.451,82.341,192.88
212641,2013-03-31,870.9,83.9,10007.4,8251.8,1755.6,787.1,515.9
212641,2013-06-30,545.666,81.185,9992.69,8239.968,1752.722,423.545,341.955
212641,2013-09-30,1140.865,81.815,10099.7,8231.1,1868.6,1093.355,609.145
212641,2013-12-31,299.576,75.024,10101.423,8120.585,1980.838,121.134,262.179
212641,2014-03-31,913.7,94.6,10619.0,8480.0,2139.0,821.5,536.1
212641,2014-06-30,573.629,101.129,10746.862,8516.657,2230.205,449.887,361.646
212641,2014-09-30,1166.011,106.071,11107.6,8772.5,2335.1,1119.313,591.554
212641,2014-12-31,359.858,80.035,11261.445,8823.839,2437.606,206.718,346.919
212641,2015-03-31,907.9,107.5,11918.1,9207.6,2710.5,812.4,516.9
212641,2015-06-30,573.459,116.127,13147.146,10659.874,2487.272,449.979,346.501
212641,2015-09-30,1375.01,112.673,12987.7,10505.8,2481.9,1313.721,702.399
212641,2015-12-31,538.167,79.108,13295.985,10710.138,2585.847,391.48,511.247
212641,2016-03-31,1129.6,115.2,13630.1,11000.2,2629.9,1017.6,654.2
212641,2016-06-30,723.296,122.402,13756.384,11116.377,2640.007,633.959,458.858
212641,2016-09-30,1469.986,112.498,13901.9,11160.3,2741.6,1353.041,750.642
212641,2016-12-31,468.832,82.664,13907.479,11072.78,2834.699,331.06,454.084
212641,2017-03-31,1133.9,125.2,14229.6,11290.8,2938.8,1021.3,650.3
212641,2017-06-30,810.706,129.518,14308.566,11372.328,2936.238,640.686,481.505
212641,2017-09-30,1431.201,120.682,14269.8,11270.1,2999.7,1374.714,747.095
212641,2017-12-31,515.088,100.063,14201.418,11122.814,3078.604,292.622,363.869
212641,2018-03-31,1142.6,137.7,14572.9,11437.6,3135.3,1040.4,652.3
212641,2018-06-30,822.423,137.197,14590.326,11423.027,3167.299,656.93,478.621
212641,2018-09-30,1418.853,130.103,14602.4,11343.5,3258.9,1391.17,764.679
212641,2018-12-31,517.633,117.774,14479.377,11275.241,3204.136,325.48,357.747
212641,2019-03-31,1208.9,146.1,16274.9,12792.6,3482.3,1096.0,688.0
212641,2019-06-30,901.367,145.429,16550.095,12929.794,3620.301,722.131,555.561
212641,2019-09-30,1038.4775,132.335,16677.949,12826.766,3851.183,927.8335,621.9385
212641,2019-12-31,1038.4775,132.335,16677.949,12826.766,3851.183,927.8335,621.9385
212641,2020-03-31,982.2895,100.171,17201.699,13479.606,3722.093,872.9785,589.2475
212641,2020-06-30,982.2895,100.171,17201.699,13479.606,3722.093,872.9785,589.2475
212641,2020-09-30,947.506,82.116,17367.736,13430.117,3937.619,838.267,601.6525
212641,2020-12-31,947.506,82.116,17367.736,13430.117,3937.619,838.267,601.6525
212641,2021-03-31,1517.1,164.4,,,3937.619,1447.9,707.6
212641,2021-06-30,755.23,139.845,18073.554,13893.118,4180.436,236.643,451.425
212641,2021-09-30,1097.2745,151.549,18272.865,13800.025,4472.84,963.723,616.404
212641,2021-12-31,1097.2745,151.549,18272.865,13800.025,4472.84,963.723,616.404
212641,2022-03-31,1644.3,192.3,18388.8,14008.9,4379.9,1573.4,756.3
212641,2022-06-30,843.86,174.633,18138.383,13966.898,4171.485,418.665,449.959
212641,2022-06-30,614.27,205.7,,,,289.818,257.882
212641,2022-09-30,2355.64,208.4,,,,2057.582,1222.218
212641,2022-12-31,0.0,0.0,16379.145,11525.183,4853.962,,
212641,2022-12-31,,,,,,,
212641,2023-03-31,1819.0,215.9,19256.2,14758.7,4497.5,1734.1,867.3
212641,2023-06-30,0.0,0.0,17671.441,12425.533,5245.908,,
212641,2023-09-30,2188.033,148.789,19201.6,14481.5,4720.1,2149.286,1285.53
212641,2023-12-31,0.0,0.0,17619.123,12002.834,5616.289,,
204825,1999-06-30,,,,,,,
204825,2000-06-30,,,21168.161,19608.462,,,
204825,2000-12-31,,,23497.602,21630.089,,,
204825,2001-06-30,,,25848.706,23882.018,,,
204825,2001-12-31,,,32647.594,30667.755,,,
204825,2002-06-30,,,32928.935,30962.187,,,
204825,2002-12-31,,,33578.971,31439.083,,,
204825,2003-06-30,,,34264.856,31598.487,,,
204825,2003-12-31,,,32974.744,30078.258,,,
204825,2004-03-31,1933.112,137.824,35343.362,32191.161,,1601.178,1216.207
204825,2004-06-30,2150.749,206.124,35733.263,32739.648,,1859.851,1401.723
204825,2004-09-30,2207.7,13.98,36161.005,33115.035,,1977.28,1581.321
204825,2004-12-31,,152.33,35371.951,32280.263,,,
204825,2005-03-31,2044.775,163.284,37092.09,33902.806,,1779.642,1288.741
204825,2005-06-30,2183.401,149.378,38508.859,35091.693,,1894.983,1384.824
204825,2005-09-30,2253.75,-303.519,41190.871,38038.12,,1922.632,2020.317
204825,2005-12-31,2440.241,38.839,39789.207,36631.72,,2141.572,1673.693
204825,2006-03-31,2204.95,193.754,41144.297,37938.91,,1998.096,1392.375
204825,2006-03-31,2000.053,167.045,,,,1794.373,1265.411
204825,2006-06-30,2294.03,214.905,39744.426,36600.409,,2047.234,1466.303
204825,2006-06-30,2086.823,198.343,,,,1842.317,1333.536
204825,2006-09-30,2192.342,236.16,40799.147,37342.659,,1907.457,1417.425
204825,2006-09-30,1905.592,180.186,,,,1619.739,1269.836
204825,2006-12-31,,,41386.356,37859.778,,,
204825,2006-12-31,2138.236,196.578,,,,1835.661,1297.05
204825,2007-03-31,1972.708,135.025,42146.466,38498.237,,1736.814,1333.787
204825,2007-03-31,1975.837,135.025,,,,1736.814,1333.787
204825,2007-06-30,2284.335,294.157,39154.829,35703.796,,1968.359,1425.747
204825,2007-09-30,2034.903,203.005,37974.065,34210.199,,1785.909,1410.41
204825,2007-12-31,2031.869,230.21,37068.407,33118.563,,1801.848,1259.061
204825,2008-03-31,1950.185,226.343,37371.273,33698.021,,1678.665,1247.772
204825,2008-06-30,1920.798,135.362,37246.996,33922.329,,1736.691,1226.812
204825,2008-09-30,1671.998,-387.125,38683.548,35556.598,,1746.403,1450.971
204825,2008-12-31,1954.564,96.046,37490.214,34124.802,,1899.866,1197.914
204825,2009-03-31,2391.898,286.792,40966.733,37545.805,,2091.337,1643.246
204825,2009-03-31,2389.275,284.169,,,,2091.337,1643.246
204825,2009-06-30,2746.859,275.091,41557.587,37885.013,,2374.603,1840.371
204825,2009-06-30,2746.859,280.95,,,,2374.603,1840.371
204825,2009-09-30,2548.124,225.394,41547.971,37491.207,,2260.418,1725.391
204825,2009-09-30,2548.124,229.097,,,,2260.418,1725.391
204825,2009-12-31,3035.867,276.025,42264.219,37978.931,,2580.818,1901.753
204825,2009-12-31,2912.774,271.613,,,,2580.818,1901.753
204825,2010-03-31,2577.606,226.089,44694.247,40068.711,4625.536,2289.591,1773.471
204825,2010-03-31,2642.501,219.878,,,,2289.591,1773.471
204825,2010-06-30,2839.279,232.719,48205.151,43404.428,4800.723,2530.078,1961.479
204825,2010-09-30,3047.111,350.695,45834.18,40775.969,5058.211,2651.522,2006.249
204825,2010-12-31,3023.643,285.242,46725.293,41568.955,5156.338,2575.825,1919.567
204825,2011-03-31,2995.93,20.529,46221.773,41283.324,4938.449,2490.719,2262.974
204825,2011-06-30,2959.074,176.484,46958.317,42034.677,4923.64,2657.201,2080.855
204825,2011-09-30,3011.21,216.615,48024.775,42712.29,5312.485,2732.012,2038.259
204825,2011-12-31,3458.395,328.62,49866.952,44224.879,5642.073,2871.579,2269.267
204825,2012-03-31,3327.127,367.795,51120.887,45148.466,5972.421,2816.165,2155.147
204825,2012-03-31,3257.166,367.799,,,,2816.165,2155.147
204825,2012-06-30,3286.555,178.782,53411.967,47313.385,6098.582,3008.621,2251.848
204825,2012-06-30,3356.516,178.787,,,,3008.621,2251.848
204825,2012-09-30,3633.628,394.017,54559.12,47986.774,6572.346,3134.183,2424.335
204825,2012-09-30,3633.628,394.028,,,,3134.183,2424.335
204825,2012-12-31,3957.74,361.358,54811.713,48036.08,6775.633,3320.273,2551.299
204825,2012-12-31,4030.396,348.78,,,,3320.273,2563.881
204825,2013-03-31,3436.309,321.13,56381.031,49450.318,6930.713,3080.861,2349.156
204825,2013-03-31,3504.151,335.162,,,,3080.861,2335.124
204825,2013-06-30,3461.21,294.846,,,,3110.658,2268.643
204825,2013-06-30,3529.052,286.483,55157.095,48925.228,6231.867,3110.658,2277.006
204825,2013-09-30,3291.571,259.026,54866.339,48473.005,6393.334,2925.754,2219.976
204825,2013-09-30,3291.571,260.792,,,,2925.754,2218.21
204825,2013-12-31,3724.177,211.592,53915.544,47354.524,6561.02,3109.391,2452.26
204825,2013-12-31,3724.177,211.592,,,,3109.391,2452.26
204825,2014-03-31,3337.715,321.829,54328.822,47387.068,6941.754,2912.736,2228.605
204825,2014-06-30,3308.015,313.01,55435.444,48362.826,7072.618,2926.624,2195.193
204825,2014-09-30,3559.988,385.477,59107.58,51409.551,7698.029,3126.753,2406.32
204825,2014-12-31,4046.413,350.354,60457.584,52204.624,8252.96,3456.968,2662.679
204825,2015-03-31,3923.387,404.001,67158.181,57960.204,9197.977,3431.85,2671.481
204825,2015-06-30,3924.044,336.933,64962.712,56612.757,8349.955,3587.506,2751.095
204825,2015-09-30,4243.105,382.897,63749.792,55321.672,8428.12,3810.747,2993.303
204825,2015-12-31,4539.723,547.089,63214.938,54437.468,8777.47,3762.939,2760.685
204825,2016-03-31,3970.219,388.823,61889.848,52828.384,9061.464,3542.018,2656.457
204825,2016-06-30,3945.525,320.477,62317.699,53181.333,9136.366,3624.644,2816.414
204825,2016-06-30,4003.423,322.425,,,,3624.644,2816.414
204825,2016-09-30,4001.957,425.965,62822.943,53309.46,9513.483,3599.89,2730.168
204825,2016-09-30,4001.957,425.985,,,,3599.89,2736.084
204825,2016-12-31,4444.446,482.39,63594.547,53854.0,9740.547,3651.063,2688.798
204825,2016-12-31,4442.52,480.422,,,,3643.724,2685.38
204825,2017-03-31,4161.349,382.17,64215.972,54175.658,10040.314,3738.092,2825.4
204825,2017-06-30,4248.935,381.431,61973.659,52676.876,9296.783,3795.033,2905.08
204825,2017-09-30,4611.491,-11.064,61881.571,52944.849,8936.722,4008.329,3645.843
204825,2017-12-31,4866.862,540.082,61196.846,51910.288,9286.558,4090.216,2816.185
204825,2018-03-31,4394.998,416.176,62542.303,53474.747,9067.556,3999.278,2930.028
204825,2018-06-30,4755.519,453.421,63950.149,54895.552,9054.597,4346.364,3030.365
204825,2018-09-30,4881.076,229.486,64803.905,55705.631,9098.274,4428.125,3481.272
204825,2018-12-31,5226.377,419.305,64508.637,54966.609,9542.028,4515.366,3178.276
204825,2019-03-31,5077.897,429.097,67785.196,57179.027,10606.169,4610.777,3339.565
204825,2019-06-30,5256.529,470.672,67978.737,57471.671,10507.066,4744.978,3570.045
204825,2019-09-30,5633.84,431.987,71367.6,59811.742,11555.858,5035.615,3775.692
204825,2019-12-31,6136.801,434.341,71356.404,60001.925,11354.479,5338.356,3974.547
204825,2020-03-31,5685.726,403.184,72694.653,61470.727,11223.926,5090.859,3840.165
204825,2020-06-30,5574.512,53.221,73307.091,61827.792,11479.299,5287.225,4212.65
204825,2020-09-30,5929.572,374.893,72794.645,61151.712,11642.933,5393.571,4167.765
204825,2020-12-31,6550.777,292.573,71437.475,59598.059,11839.416,5589.14,4458.591
204825,2021-03-31,6319.593,385.114,77044.358,65198.109,11846.249,5692.707,4333.484
204825,2021-06-30,6304.511,530.868,78099.246,66216.919,11882.327,5822.591,4183.554
204825,2021-09-30,6672.48,303.226,81788.164,69527.448,12260.716,6118.556,4843.518
204825,2021-12-31,7578.874,432.582,82902.252,70146.021,12756.231,6509.798,4958.524
204825,2022-03-31,7245.023,375.271,86307.119,74820.452,11486.667,6710.174,5069.388
204825,2022-03-31,6684.3,576.5,,,,6611.6,6190.1
204825,2022-06-30,7746.162,501.498,87802.8,78120.909,9681.891,7056.503,5156.022
204825,2022-06-30,4746.2,498.6,,,,5204.5,4932.4
204825,2022-09-30,6095.2,522.6,,,,6515.4,6145.3
204825,2022-09-30,8274.34,387.4,91205.867,82264.352,8941.515,7819.057,5835.049
204825,2022-12-31,9358.319,732.2,86952.369,78204.656,8747.713,8086.98,6282.524
204825,2022-12-31,6755.7,-173.5,,,,5685.2,5412.4
204825,2023-03-31,7062.2,688.4,64668.8,54244.2,10424.6,6570.2,6001.9
